what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577131403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577133495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577133574
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577134695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577134846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577137095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577137794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577161976
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1488577173036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577173146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577177050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577177358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577182621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577182669
executed,command,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.edit.text.rename.element",1488577185635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577185747
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1488577219185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577220331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488577229209
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488577239521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577240741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577248418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488577251782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577253389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577255348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488577261182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577263141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577266083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488577270517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577272588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577303076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1488577312171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1488577314249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577324725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577328624
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1488577371575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577410621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577410988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577411300
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577411648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577412067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577412317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577412635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488577417261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488577417672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488577418048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488577418418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488577419133
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488577419518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488577419871
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488577420242
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488577420756
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577432661
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577432996
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577433355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577433716
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577434124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577434316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577434620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577434927
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577439376
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577439870
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577440086
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577458450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577464609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1488577466574
executed,command,,,"AUTOGEN:::org.eclipse.php.editor.ruler.actions/org.eclipse.php.internal.ui.editor.PhpSelectRulerAction",1488577472677
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1488577488076
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488577496621
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488577496782
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1488577496903
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488577515482
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488577515523
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488577515523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577519474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577606756
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488577612497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577620577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577683487
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1488577698043
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1488577699429
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1488577699811
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1488577700917
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1488577722848
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1488577731501
activated,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPDebugOutput",1488577733008
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488577733116
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1488577736053
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488577736137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577747945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577752663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488577756219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488578867658
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488578870899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488578880989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488578911629
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488578917713
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1488578947544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488578953615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488578963010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579001400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1488579040326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1488579041468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488579062976
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579067880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579083643
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579088888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579124033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488579125538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579126914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579135870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579151391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579161363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488579176564
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488579196363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579197463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579210533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579255806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579274731
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488579280590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488579293261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579294310
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579313184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488579344383
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488579344782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488579345386
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488579364317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579366229
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579394154
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1488579394258
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488579395756
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1488579395802
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488579397394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579403205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488579994222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580025437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580026490
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488580027502
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488580035057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580039052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580044052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580070196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580073652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580103179
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580113224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580114716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580124342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580146583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580189124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580196423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580316814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580318498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580337086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580405757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580408673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580411747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580414301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580416225
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580419459
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488580424249
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1488580477222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488580574151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1488580574811
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580638858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580646519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580652715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1488580658434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1488580660017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1488580681458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1488580682736
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1488580711847
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1488580712365
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1488580712794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580716050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580717761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580718539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580719534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580756864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1488580769048
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1488580769596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1488580774270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580778020
activated,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPDebugOutput",1488580791377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580792172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580815390
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488580815519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580839209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580841996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580844179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580854708
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580863788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580879369
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580880532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580900523
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488580923590
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488580927152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580951341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580952851
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580964732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488580979474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1488580982993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488580994282
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581011119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1488581012662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1488581014362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488581041659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581042898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581048331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581092441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581157672
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581173967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581175526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488581176977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581177832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581185026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488581187804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581190193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581195355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488581200182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581203806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581204966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488581206015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581207960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581213468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488581249322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581250608
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581263805
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488581266776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581268231
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581277083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488581280380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581281719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581291203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488581296981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581299599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581303866
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488581331314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581333423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488581343645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488581347184
