what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488572706728
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1488572706887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488572709435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488572752717
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488572752836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488572763786
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488572765591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488572766011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488572769619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488572778227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488572789324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488572790834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573708354
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1488573714863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573716592
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573762752
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1488573764815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573766224
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488573767345
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1488573767465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1488573767465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573767551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573772646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573794650
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488573797108
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1488573797248
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1488573797350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573800021
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573801501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573801573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573804120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573804435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573814809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573816241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1488573818149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573818218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573823350
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488573845499
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1488573846278
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1488573846278
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1488573846279
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1488573846351
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1488573846410
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1488573846410
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1488573846410
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1488573846410
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1488573846410
stopped,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1488573846410
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui",1488573846411
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1488573846484
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1488573846503
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1488573846530
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1488573846530
